DATENUM_EXCEL,MATLAB_DATENUM,TMPC
40409.48125,735831.4813,10
40409.52292,735831.5229,10.6
40409.56458,735831.5646,11.1
40409.60625,735831.6063,12.2
40409.64792,735831.6479,12.8
40409.68958,735831.6896,12.8
40409.73125,735831.7313,12.8
40409.77292,735831.7729,12.8
40409.81458,735831.8146,12.2
40409.85625,735831.8563,11.7
40409.89792,735831.8979,11.1
40409.93958,735831.9396,10.6
40409.98125,735831.9813,10
40410.02292,735832.0229,10
40410.06458,735832.0646,10
40410.10625,735832.1063,9.4
40410.14792,735832.1479,9.4
40410.18958,735832.1896,8.9
40410.23125,735832.2313,8.3
40410.27292,735832.2729,7.8
40410.31458,735832.3146,7.8
40410.35625,735832.3563,8.3
40410.39792,735832.3979,9.4
40410.43958,735832.4396,10.6
40410.48125,735832.4813,10.6
40410.52292,735832.5229,11.7
40410.56458,735832.5646,12.2
40410.60625,735832.6063,13.3
40410.64792,735832.6479,13.3
40410.68958,735832.6896,13.9
40410.73125,735832.7313,13.9
40410.77292,735832.7729,13.3
40410.81458,735832.8146,12.2
40410.85625,735832.8563,11.7
40410.89792,735832.8979,11.7
40410.93958,735832.9396,11.1
40410.98125,735832.9813,10.6
40411.02292,735833.0229,10.6
40411.06458,735833.0646,10.6
40411.10625,735833.1063,10
40411.14792,735833.1479,9.4
40411.18958,735833.1896,9.4
40411.23125,735833.2313,9.4
40411.27292,735833.2729,9.4
40411.31458,735833.3146,9.4
40411.35625,735833.3563,9.4
40411.39792,735833.3979,10
40411.43958,735833.4396,10
40411.48125,735833.4813,10.6
40411.52292,735833.5229,11.7
40411.56458,735833.5646,12.8
40411.60625,735833.6063,13.3
40411.64792,735833.6479,12.2
40411.68958,735833.6896,12.8
40411.73125,735833.7313,12.8
40411.77292,735833.7729,11.1
40411.81458,735833.8146,11.1
40411.85625,735833.8563,11.1
40411.89792,735833.8979,10.6
40411.93958,735833.9396,10
40411.98125,735833.9813,10
40412.02292,735834.0229,9.4
40412.06458,735834.0646,8.9
40412.10625,735834.1063,8.9
40412.14792,735834.1479,8.3
40412.18958,735834.1896,7.8
40412.23125,735834.2313,7.8
40412.27292,735834.2729,7.2
40412.31458,735834.3146,6.1
40412.35625,735834.3563,6.7
40412.39792,735834.3979,7.8
40412.43958,735834.4396,7.8
40412.48125,735834.4813,8.3
40412.52292,735834.5229,9.4
40412.56458,735834.5646,10
40412.60625,735834.6063,11.1
40412.64792,735834.6479,12.2
40412.68958,735834.6896,12.8
40412.73125,735834.7313,12.2
40412.77292,735834.7729,11.7
40412.81458,735834.8146,11.1
40412.85625,735834.8563,10.6
40412.89792,735834.8979,10.6
40412.93958,735834.9396,10.6
40412.98125,735834.9813,10.6
40413.02292,735835.0229,10
40413.06458,735835.0646,10
40413.10625,735835.1063,10
40413.14792,735835.1479,9.4
40413.18958,735835.1896,9.4
40413.23125,735835.2313,9.4
40413.27292,735835.2729,9.4
40413.31458,735835.3146,9.4
40413.35625,735835.3563,8.9
40413.39792,735835.3979,8.3
40413.43958,735835.4396,7.8
40413.48125,735835.4813,6.7
40413.52292,735835.5229,5.6
40413.56458,735835.5646,5.6
40413.60625,735835.6063,5.6
40413.64792,735835.6479,5.6
40413.68958,735835.6896,5.6
40413.73125,735835.7313,5.6
40413.77292,735835.7729,5.6
40413.81458,735835.8146,5.6
40413.85625,735835.8563,5.6
40413.89792,735835.8979,5.6
40413.93958,735835.9396,5
40413.98125,735835.9813,5
40414.02292,735836.0229,5
40414.06458,735836.0646,5.6
40414.10625,735836.1063,6.1
40414.14792,735836.1479,6.7
40414.18958,735836.1896,7.2
40414.23125,735836.2313,7.2
40414.27292,735836.2729,6.7
40414.31458,735836.3146,7.2
40414.35625,735836.3563,7.2
40414.39792,735836.3979,7.8
40414.43958,735836.4396,7.8
40414.48125,735836.4813,7.8
40414.52292,735836.5229,8.9
40414.56458,735836.5646,8.9
40414.60625,735836.6063,8.3
40414.64792,735836.6479,8.3
40414.68958,735836.6896,7.8
40414.73125,735836.7313,8.3
40414.77292,735836.7729,7.2
40414.81458,735836.8146,6.7
40414.85625,735836.8563,6.1
40414.89792,735836.8979,5
40414.93958,735836.9396,5.6
40414.98125,735836.9813,5
40415.02292,735837.0229,5.6
40415.06458,735837.0646,5.6
40415.10625,735837.1063,5.6
40415.14792,735837.1479,5.6
40415.18958,735837.1896,5
40415.23125,735837.2313,5.6
40415.27292,735837.2729,4.4
40415.31458,735837.3146,3.3
40415.35625,735837.3563,3.3
40415.39792,735837.3979,3.3
40415.43958,735837.4396,4.4
40415.48125,735837.4813,5
40415.52292,735837.5229,6.1
40415.56458,735837.5646,7.2
40415.60625,735837.6063,7.2
40415.64792,735837.6479,7.8
40415.68958,735837.6896,7.8
40415.73125,735837.7313,7.8
40415.77292,735837.7729,6.7
40415.81458,735837.8146,7.2
40415.85625,735837.8563,6.7
40415.89792,735837.8979,6.1
40415.93958,735837.9396,6.7
40415.98125,735837.9813,6.7
40416.02292,735838.0229,6.7
40416.06458,735838.0646,6.1
40416.10625,735838.1063,6.1
40416.14792,735838.1479,5.6
40416.18958,735838.1896,5
40416.23125,735838.2313,4.4
40416.27292,735838.2729,4.4
40416.31458,735838.3146,3.9
40416.35625,735838.3563,3.9
40416.39792,735838.3979,5
40416.43958,735838.4396,5
40416.48125,735838.4813,6.1
40416.52292,735838.5229,6.1
40416.56458,735838.5646,6.7
40416.60625,735838.6063,6.7
40416.64792,735838.6479,7.2
40416.68958,735838.6896,6.1
40416.73125,735838.7313,5.6
40416.77292,735838.7729,5.6
40416.81458,735838.8146,5.6
40416.85625,735838.8563,5
40416.89792,735838.8979,5
40416.93958,735838.9396,5.6
40416.98125,735838.9813,5
40417.02292,735839.0229,5.6
40417.06458,735839.0646,5.6
40417.10625,735839.1063,5.6
40417.14792,735839.1479,5.6
40417.18958,735839.1896,5.6
40417.23125,735839.2313,6.1
40417.27292,735839.2729,6.1
40417.31458,735839.3146,5.6
40417.35625,735839.3563,5.6
40417.39792,735839.3979,5
40417.43958,735839.4396,6.1
40417.48125,735839.4813,6.7
40417.52292,735839.5229,7.2
40417.56458,735839.5646,6.7
40417.60625,735839.6063,6.1
40417.64792,735839.6479,6.1
40417.68958,735839.6896,6.7
40417.73125,735839.7313,6.1
40417.77292,735839.7729,5.6
40417.81458,735839.8146,5.6
40417.85625,735839.8563,6.1
40417.89792,735839.8979,5.6
40417.93958,735839.9396,5
40417.98125,735839.9813,5
40418.02292,735840.0229,4.4
40418.06458,735840.0646,5
40418.10625,735840.1063,4.4
40418.14792,735840.1479,5
40418.18958,735840.1896,5
40418.23125,735840.2313,5
40418.27292,735840.2729,4.4
40418.31458,735840.3146,3.9
40418.35625,735840.3563,4.4
40418.39792,735840.3979,4.4
40418.43958,735840.4396,5
40418.48125,735840.4813,6.1
40418.52292,735840.5229,6.7
40418.56458,735840.5646,7.2
40418.60625,735840.6063,7.8
40418.64792,735840.6479,7.2
40418.68958,735840.6896,7.2
40418.73125,735840.7313,7.2
40418.77292,735840.7729,7.2
40418.81458,735840.8146,6.7
40418.85625,735840.8563,5.6
40418.89792,735840.8979,5.6
40418.93958,735840.9396,5
40418.98125,735840.9813,4.4
40419.02292,735841.0229,4.4
40419.06458,735841.0646,3.9
40419.10625,735841.1063,3.9
40419.14792,735841.1479,3.3
40419.18958,735841.1896,2.8
40419.23125,735841.2313,2.8
40419.27292,735841.2729,2.8
40419.31458,735841.3146,2.8
40419.35625,735841.3563,2.2
40419.39792,735841.3979,2.2
40419.43958,735841.4396,2.2
40419.48125,735841.4813,1.7
40419.52292,735841.5229,0.6
40419.56458,735841.5646,1.1
40419.60625,735841.6063,2.2
40419.64792,735841.6479,3.3
40419.68958,735841.6896,3.3
40419.73125,735841.7313,3.3
40419.77292,735841.7729,3.3
40419.81458,735841.8146,3.9
40419.85625,735841.8563,3.9
40419.89792,735841.8979,3.9
40419.93958,735841.9396,3.9
40419.98125,735841.9813,3.9
40420.02292,735842.0229,3.9
40420.06458,735842.0646,3.9
40420.10625,735842.1063,2.8
40420.14792,735842.1479,2.8
40420.18958,735842.1896,2.8
40420.23125,735842.2313,2.8
40420.27292,735842.2729,3.3
40420.31458,735842.3146,3.3
40420.35625,735842.3563,3.3
40420.39792,735842.3979,3.3
40420.43958,735842.4396,3.3
40420.48125,735842.4813,3.3
40420.52292,735842.5229,2.8
40420.56458,735842.5646,3.9
40420.60625,735842.6063,2.2
40420.64792,735842.6479,3.3
40423.31458,735845.3146,2.8
40423.35625,735845.3563,2.8
40423.39792,735845.3979,2.8
40423.52292,735845.5229, 
40423.56458,735845.5646, 
40423.60625,735845.6063, 
40423.64792,735845.6479, 
40423.68958,735845.6896, 
40423.73125,735845.7313, 
40423.77292,735845.7729, 
40423.81458,735845.8146, 
40423.85625,735845.8563, 
40423.89792,735845.8979, 
40423.93958,735845.9396, 
40423.98125,735845.9813,4.4
40424.02292,735846.0229,4.4
40424.06458,735846.0646,3.9
40424.10625,735846.1063,3.9
40424.14792,735846.1479,3.3
40424.18958,735846.1896,3.3
40424.23125,735846.2313,3.9
40424.27292,735846.2729,3.9
40424.31458,735846.3146,3.9
40424.35625,735846.3563,3.3
40424.39792,735846.3979,3.9
40424.43958,735846.4396,5
40424.48125,735846.4813,5
40424.52292,735846.5229,6.1
40424.56458,735846.5646,5.6
40424.60625,735846.6063,6.7
40424.64792,735846.6479,6.7
40424.68958,735846.6896,6.1
40424.73125,735846.7313,5.6
40424.77292,735846.7729,3.9
40424.81458,735846.8146,2.8
40424.85625,735846.8563,2.8
40424.89792,735846.8979,3.3
40424.93958,735846.9396,3.3
40424.98125,735846.9813,3.3
40425.02292,735847.0229,2.8
40425.06458,735847.0646,2.8
40425.10625,735847.1063,2.8
40425.14792,735847.1479,3.9
40425.18958,735847.1896,3.3
40425.23125,735847.2313,3.3
40425.27292,735847.2729,5
40425.31458,735847.3146,5
40425.35625,735847.3563,5.6
40425.39792,735847.3979,6.1
40425.43958,735847.4396,6.1
40425.48125,735847.4813,6.7
40425.52292,735847.5229,6.1
40425.56458,735847.5646,6.1
40425.60625,735847.6063,6.1
40425.64792,735847.6479,5.6
40425.68958,735847.6896,5.6
40425.73125,735847.7313,5.6
40425.77292,735847.7729,5.6
40425.81458,735847.8146,5.6
40425.85625,735847.8563,5
40425.89792,735847.8979,5.6
40425.93958,735847.9396,5.6
40425.98125,735847.9813,5.6
40426.02292,735848.0229,5
40426.06458,735848.0646,5.6
40426.10625,735848.1063,5.6
40426.14792,735848.1479,5.6
40426.18958,735848.1896,6.1
40426.23125,735848.2313,5.6
40426.27292,735848.2729,5
40426.31458,735848.3146,3.9
40426.35625,735848.3563,5
40426.39792,735848.3979,3.9
40426.43958,735848.4396,4.4
40426.48125,735848.4813,5
40426.52292,735848.5229,5
40426.56458,735848.5646,5.6
40426.60625,735848.6063,6.1
40426.64792,735848.6479,6.1
40426.68958,735848.6896,6.1
40426.73125,735848.7313,6.1
40426.77292,735848.7729,5
40426.81458,735848.8146,4.4
40426.85625,735848.8563,3.9
40426.89792,735848.8979,4.4
40426.93958,735848.9396,4.4
40426.98125,735848.9813,3.9
40427.02292,735849.0229,3.3
40427.06458,735849.0646,3.3
40427.10625,735849.1063,2.8
40427.14792,735849.1479,2.2
40427.18958,735849.1896,2.2
40427.23125,735849.2313,1.7
40427.27292,735849.2729,1.7
40427.31458,735849.3146,1.7
40427.35625,735849.3563,1.7
40427.39792,735849.3979,1.7
40427.43958,735849.4396,1.7
40427.48125,735849.4813,2.2
40427.52292,735849.5229,2.2
40427.56458,735849.5646,2.2
40427.60625,735849.6063,3.9
40427.64792,735849.6479,5.6
40427.68958,735849.6896,5
40427.73125,735849.7313,5
40427.77292,735849.7729,5.6
40427.81458,735849.8146,5
40427.85625,735849.8563,4.4
40427.89792,735849.8979,3.9
40427.93958,735849.9396,3.9
40427.98125,735849.9813,3.3
40428.02292,735850.0229,3.3
40428.06458,735850.0646,3.3
40428.10625,735850.1063,3.3
40428.14792,735850.1479,3.3
40428.18958,735850.1896,3.3
40428.23125,735850.2313,3.3
40428.27292,735850.2729,3.9
40428.31458,735850.3146,3.9
40428.35625,735850.3563,4.4
40428.39792,735850.3979,4.4
40428.43958,735850.4396,5
40428.48125,735850.4813,6.1
40428.52292,735850.5229,6.1
40428.56458,735850.5646,6.7
40428.60625,735850.6063,7.2
40428.64792,735850.6479,8.3
40428.68958,735850.6896,8.9
40428.73125,735850.7313,8.9
40428.77292,735850.7729,8.3
40428.81458,735850.8146,7.8
40428.85625,735850.8563,7.2
40428.89792,735850.8979,6.7
40428.93958,735850.9396,6.7
40428.98125,735850.9813,6.7
40429.02292,735851.0229,6.7
40429.06458,735851.0646,6.1
40429.10625,735851.1063,6.1
40429.14792,735851.1479,6.1
40429.18958,735851.1896,6.1
40429.23125,735851.2313,6.1
40429.27292,735851.2729,5.6
40429.31458,735851.3146,5.6
40429.35625,735851.3563,5.6
40429.39792,735851.3979,6.1
40429.43958,735851.4396,6.1
40429.48125,735851.4813,7.8
40429.52292,735851.5229,8.3
40429.56458,735851.5646,9.4
40429.60625,735851.6063,8.3
40429.64792,735851.6479,8.9
40429.68958,735851.6896,9.4
40429.73125,735851.7313,9.4
40429.77292,735851.7729,9.4
40429.81458,735851.8146,8.9
40429.85625,735851.8563,7.8
40429.89792,735851.8979,6.1
40429.93958,735851.9396,3.9
40429.98125,735851.9813,3.3
40430.02292,735852.0229,2.8
40430.06458,735852.0646,3.3
40430.10625,735852.1063,3.9
40430.14792,735852.1479,3.9
40430.18958,735852.1896,3.3
40430.23125,735852.2313,3.3
40430.27292,735852.2729,3.9
40430.31458,735852.3146,3.9
40430.35625,735852.3563,3.3
40430.39792,735852.3979,3.9
40430.43958,735852.4396,4.4
40430.48125,735852.4813,4.4
40430.52292,735852.5229,5
40430.56458,735852.5646,5.6
40430.60625,735852.6063,5.6
40430.64792,735852.6479,5.6
40430.68958,735852.6896,5.6
40430.73125,735852.7313,6.1
40430.77292,735852.7729,5.6
40430.81458,735852.8146,5
40430.85625,735852.8563,5
40430.89792,735852.8979,5
40430.93958,735852.9396,4.4
40430.98125,735852.9813,4.4
40431.02292,735853.0229,3.9
40431.06458,735853.0646,3.9
40431.10625,735853.1063,3.9
40431.14792,735853.1479,3.9
40431.18958,735853.1896,4.4
40431.23125,735853.2313,3.9
40431.27292,735853.2729,3.9
40431.31458,735853.3146,4.4
40431.35625,735853.3563,5
40431.39792,735853.3979,5.6
40431.43958,735853.4396,6.1
40431.48125,735853.4813,6.1
40431.52292,735853.5229,7.8
40431.56458,735853.5646,8.9
40431.60625,735853.6063,8.9
40431.64792,735853.6479,8.9
40431.68958,735853.6896,10.6
40431.73125,735853.7313,9.4
40431.77292,735853.7729,9.4
40431.81458,735853.8146,8.9
40431.85625,735853.8563,8.3
40431.89792,735853.8979,7.8
40431.93958,735853.9396,6.7
40431.98125,735853.9813,6.7
40432.02292,735854.0229,6.1
40432.06458,735854.0646,6.7
40432.10625,735854.1063,6.7
40432.14792,735854.1479,6.7
40432.18958,735854.1896,6.1
40432.23125,735854.2313,5
40432.27292,735854.2729,3.9
40432.31458,735854.3146,4.4
40432.35625,735854.3563,4.4
40432.39792,735854.3979,5
40432.43958,735854.4396,5
40432.48125,735854.4813,5
40432.52292,735854.5229,5.6
40432.56458,735854.5646,5.6
40432.60625,735854.6063,6.1
40432.64792,735854.6479,6.1
40432.68958,735854.6896,6.1
40432.73125,735854.7313,5.6
40432.77292,735854.7729,6.1
40432.81458,735854.8146,6.1
40432.85625,735854.8563,6.1
40432.89792,735854.8979,6.7
40432.93958,735854.9396,7.2
40432.98125,735854.9813,7.2
40433.02292,735855.0229,7.8
40433.06458,735855.0646,8.3
40433.10625,735855.1063,8.3
40433.14792,735855.1479,8.3
40433.18958,735855.1896,8.9
40433.23125,735855.2313,8.9
40433.27292,735855.2729,8.9
40433.31458,735855.3146,8.9
40433.35625,735855.3563,8.9
40433.39792,735855.3979,9.4
40433.43958,735855.4396,10
40433.48125,735855.4813,10.6
40433.52292,735855.5229,10
40433.56458,735855.5646,10.6
40433.60625,735855.6063,10.6
40433.64792,735855.6479,10.6
40433.68958,735855.6896,11.1
40433.73125,735855.7313,11.1
40433.77292,735855.7729,11.1
40433.81458,735855.8146,10.6
40433.85625,735855.8563,10.6
40433.89792,735855.8979,9.4
40433.93958,735855.9396,9.4
40433.98125,735855.9813,9.4
40434.02292,735856.0229,9.4
40434.06458,735856.0646,10
40434.10625,735856.1063,9.4
40434.14792,735856.1479,9.4
40434.18958,735856.1896,10
40434.23125,735856.2313,9.4
40434.27292,735856.2729,8.9
40434.31458,735856.3146,8.9
40434.35625,735856.3563,9.4
40434.39792,735856.3979,9.4
40434.43958,735856.4396,8.9
40434.48125,735856.4813,9.4
40434.52292,735856.5229,10
40434.56458,735856.5646,8.3
40434.60625,735856.6063,7.8
40434.64792,735856.6479,7.8
40434.68958,735856.6896,7.8
40434.73125,735856.7313,8.9
40434.77292,735856.7729,10
40434.81458,735856.8146,8.9
40434.85625,735856.8563,8.9
40434.89792,735856.8979,7.2
40434.93958,735856.9396,6.1
40434.98125,735856.9813,6.7
40435.02292,735857.0229,6.7
40435.06458,735857.0646,7.2
40435.10625,735857.1063,8.3
40435.14792,735857.1479,8.3
40435.18958,735857.1896,8.9
40435.23125,735857.2313,10
40435.27292,735857.2729,10
40435.31458,735857.3146,10
40435.35625,735857.3563,8.9
40435.39792,735857.3979,7.2
40435.43958,735857.4396,6.7
40435.48125,735857.4813,7.2
40435.52292,735857.5229,7.2
40435.56458,735857.5646,8.9
40435.60625,735857.6063,9.4
40435.64792,735857.6479,8.9
40435.68958,735857.6896,8.3
40435.73125,735857.7313,7.8
40435.77292,735857.7729,7.2
40435.81458,735857.8146,7.2
40435.85625,735857.8563,6.7
40435.89792,735857.8979,6.1
40435.93958,735857.9396,6.1
40435.98125,735857.9813,6.1
40436.02292,735858.0229,5.6
40436.06458,735858.0646,4.4
40436.10625,735858.1063,5
40436.14792,735858.1479,5
40436.18958,735858.1896,4.4
40436.23125,735858.2313,4.4
40436.27292,735858.2729,4.4
40436.31458,735858.3146,4.4
40436.35625,735858.3563,4.4
40436.39792,735858.3979,4.4
40436.43958,735858.4396,5
40436.48125,735858.4813,5.6
40436.52292,735858.5229,5.6
40436.56458,735858.5646,6.7
40436.60625,735858.6063,7.2
40436.64792,735858.6479,6.7
40436.68958,735858.6896,6.1
40436.73125,735858.7313,6.1
40436.77292,735858.7729,6.1
40436.81458,735858.8146,5.6
40436.85625,735858.8563,5
40436.89792,735858.8979,5
40436.93958,735858.9396,4.4
40436.98125,735858.9813,4.4
40437.02292,735859.0229,4.4
40437.06458,735859.0646,4.4
40437.10625,735859.1063,4.4
40437.14792,735859.1479,3.9
40437.18958,735859.1896,3.9
40437.23125,735859.2313,3.9
40437.27292,735859.2729,3.3
40437.31458,735859.3146,3.3
40437.35625,735859.3563,3.3
40437.39792,735859.3979,3.3
40437.43958,735859.4396,3.3
40437.48125,735859.4813,4.4
40437.52292,735859.5229,4.4
40437.56458,735859.5646,4.4
40437.60625,735859.6063,3.9
40437.64792,735859.6479,3.3
40437.68958,735859.6896,3.3
40437.73125,735859.7313,3.3
40437.77292,735859.7729,3.9
40437.81458,735859.8146,3.3
40437.85625,735859.8563,3.3
40437.89792,735859.8979,2.8
40437.93958,735859.9396,2.8
40437.98125,735859.9813,3.3
40438.02292,735860.0229,3.3
40438.06458,735860.0646,3.9
40438.10625,735860.1063,3.9
40438.14792,735860.1479,3.9
40438.18958,735860.1896,3.9
40438.23125,735860.2313,4.4
40438.27292,735860.2729,4.4
40438.31458,735860.3146,5
40438.35625,735860.3563,6.1
40438.39792,735860.3979,6.1
40438.43958,735860.4396,6.7
40438.48125,735860.4813,7.8
40438.52292,735860.5229,8.3
40438.56458,735860.5646,10
40438.60625,735860.6063,9.4
40438.64792,735860.6479,10
40438.68958,735860.6896,10
40438.73125,735860.7313,10
40438.77292,735860.7729,10.6
40438.81458,735860.8146,9.4
40438.85625,735860.8563,8.3
40438.89792,735860.8979,7.8
40438.93958,735860.9396,7.8
40438.98125,735860.9813,7.8
40439.02292,735861.0229,7.8
40439.06458,735861.0646,7.2
40439.10625,735861.1063,7.2
40439.14792,735861.1479,6.7
40439.18958,735861.1896,6.7
40439.23125,735861.2313,6.7
40439.27292,735861.2729,6.1
40439.31458,735861.3146,5
40439.35625,735861.3563,4.4
40439.39792,735861.3979,5.6
40439.43958,735861.4396,5.6
40439.48125,735861.4813,5.6
40439.52292,735861.5229,5
40439.56458,735861.5646,4.4
40439.60625,735861.6063,4.4
40439.64792,735861.6479,5.6
40439.68958,735861.6896,6.1
40439.73125,735861.7313,5.6
40439.77292,735861.7729,5.6
40439.81458,735861.8146,5
40439.85625,735861.8563,4.4
40439.89792,735861.8979,4.4
40439.93958,735861.9396,3.9
40439.98125,735861.9813,3.9
40440.02292,735862.0229,3.9
40440.06458,735862.0646,4.4
40440.10625,735862.1063,4.4
40440.14792,735862.1479,4.4
40440.18958,735862.1896,4.4
40440.23125,735862.2313,4.4
40440.27292,735862.2729,3.9
40440.31458,735862.3146,3.3
40440.35625,735862.3563,3.3
40440.39792,735862.3979,3.9
40440.43958,735862.4396,3.9
40440.48125,735862.4813,5
40440.52292,735862.5229,5
40440.56458,735862.5646,5.6
40440.60625,735862.6063,5
40440.64792,735862.6479,4.4
40440.68958,735862.6896,3.9
40440.73125,735862.7313,3.9
40440.77292,735862.7729,3.3
40440.81458,735862.8146,2.2
40440.85625,735862.8563,1.7
40440.89792,735862.8979,1.7
40440.93958,735862.9396,1.7
40440.98125,735862.9813,1.7
40441.02292,735863.0229,1.7
40441.06458,735863.0646,1.7
40441.10625,735863.1063,2.2
40441.14792,735863.1479,2.2
40441.18958,735863.1896,2.2
40441.23125,735863.2313,2.2
40441.27292,735863.2729,1.7
40441.31458,735863.3146,2.2
40441.35625,735863.3563,1.7
40441.39792,735863.3979,2.2
40441.43958,735863.4396,3.3
40441.48125,735863.4813,2.8
40441.52292,735863.5229,3.9
40441.56458,735863.5646,3.9
40441.60625,735863.6063,4.4
40441.64792,735863.6479,3.9
40441.68958,735863.6896,3.9
40441.73125,735863.7313,3.3
40441.77292,735863.7729,2.8
40441.81458,735863.8146,3.9
40441.85625,735863.8563,3.9
40441.89792,735863.8979,3.3
40441.93958,735863.9396,2.2
40441.98125,735863.9813,2.8
40442.02292,735864.0229,3.3
40442.06458,735864.0646,2.8
40442.10625,735864.1063,1.1
40442.14792,735864.1479,0.6
40442.18958,735864.1896,0
40442.23125,735864.2313,-0.6
40442.27292,735864.2729,-1.1
40442.31458,735864.3146,-1.1
40442.35625,735864.3563,-0.6
